Date,Temperature
2009-04-10,-33.34
2009-04-11,-24.77
2009-04-12,-34.21
2009-04-13,-31.51
2009-04-14,-26.37
2009-04-15,-23.4
2009-04-16,-20.95
2009-04-17,-19.97
2009-04-18,-19.08
2009-04-19,-17.29
2009-04-20,-16.78
2009-04-21,-15.96
2009-04-22,-15.68
2009-04-23,-22.62
2009-04-24,-28.65
2009-04-25,-22.59
2009-04-26,-23.24
2009-04-27,-26.38
2009-04-28,-22.47
2009-04-29,-16.99
2009-04-30,-15.99
2009-05-01,-17.13
2009-05-02,-17.13
2009-05-03,-16.5
2009-05-04,-16.58
2009-05-05,-21.81
2009-05-06,-21
2009-05-07,-17.5
2009-05-08,-24.47
2009-05-09,-18.59
2009-05-10,-25.63
2009-05-11,-26.32
2009-05-12,-19.7
2009-05-13,-11.47
2009-05-14,-11.97
2009-05-15,-14.43
2009-05-16,-15.1
2009-05-17,-12.64
2009-05-18,-13.16
2009-05-19,-14.4
2009-05-20,-14.19
2009-05-21,-14.54
2009-05-22,-14.57
2009-05-23,-12.97
2009-05-24,-13.11
2009-05-25,-12.7
2009-05-26,-12.21
2009-05-27,-14.64
2009-05-28,-17
2009-05-29,-16.25
2009-05-30,-16.23
2009-05-31,-13.69
2009-06-01,-13.15
2009-06-02,-8.84
2009-06-03,-8.71
2009-06-04,-9.46
2009-06-05,-9.38
2009-06-06,-6.58
2009-06-07,-8.13
2009-06-08,-12.06
2009-06-09,-10.12
2009-06-10,-12.57
2009-06-11,-14.3
2009-06-12,-10.5
2009-06-13,-13.05
2009-06-14,-14.27
2009-06-15,-15.89
2009-06-16,-12.5
2009-06-17,-13.41
2009-06-18,-10.22
2009-06-19,-13.48
2009-06-20,-13.6
2009-06-21,-8.46
2009-06-22,-14.27
2009-06-23,-9.6
2009-06-24,-15.78
2009-06-25,-13.91
2009-06-26,-11.18
2009-06-27,-10.13
2009-06-28,-10.47
2009-06-29,-13.22
2009-06-30,-8.68
2009-07-01,-10.58
2009-07-02,-8.41
2009-07-03,-11.74
2009-07-04,-6.01
2009-07-05,-4.66
2009-07-06,-3.15
2009-07-07,-3.69
2009-07-08,-5.12
2009-07-09,-6.43
2009-07-10,-4.6
2009-07-11,-5.2
2009-07-12,-6.06
2009-07-13,-8.26
2009-07-14,-4.47
2009-07-15,-6.66
2009-07-16,-6.49
2009-07-17,-4.11
2009-07-18,-6.08
2009-07-19,-4.46
2009-07-20,-6.62
2009-07-21,-7.88
2009-07-22,-6.35
2009-07-23,-6.13
2009-07-24,-11.1
2009-07-25,-8.53
2009-07-26,-8.47
2009-07-27,-13.14
2009-07-28,-11.54
2009-07-29,-13.95
2009-07-30,-8.46
2009-07-31,-9.7
2009-08-01,-11.32
2009-08-02,-9.11
2009-08-03,-7.39
2009-08-04,-6.55
2009-08-05,-8.84
2009-08-06,-8.18
2009-08-07,-8.92
2009-08-08,-7.58
2009-08-09,-9.75
2009-08-10,-9.51
2009-08-11,-10.81
2009-08-12,-12.62
2009-08-13,-14.82
2009-08-14,-11.84
2009-08-15,-11.74
2009-08-16,-12.83
2009-08-17,-12.97
2009-08-18,-12.81
2009-08-19,-18.3
2009-08-20,-16.56
2009-08-21,-18.16
2009-08-22,-16.65
2009-08-23,-15.82
2009-08-24,-18.94
2009-08-25,-17.49
2009-08-26,-12.82
2009-08-27,-13.31
2009-08-28,-9.76
2009-08-29,-15.52
2009-08-30,-17.9
2009-08-31,-12.38
2009-09-01,-13.69
2009-09-02,-17.42
2009-09-03,-21.06
2009-09-04,-24.27
2009-09-05,-26.46
2009-09-06,-24.95
2009-09-07,-17.97
2009-09-08,-17.64
2009-09-09,-18.63
2009-09-10,-15.66
2009-09-11,-10.56
2009-09-12,-12.83
2009-09-13,-11.3
2009-09-14,-10.46
2009-09-15,-15.99
2009-09-16,-15.19
2009-09-17,-14.28
2009-09-18,-16.74
2009-09-19,-24.68
2009-09-20,-26.54
2009-09-21,-34.18
2009-09-22,-29.17
2009-09-23,-31.01
2009-09-24,-32.93
2009-09-25,-29.54
2009-09-26,-22.9
2009-09-27,-26.74
2009-09-28,-22.84
2009-09-29,-25.63
2009-09-30,-30.81
2009-10-01,-34.27
2009-10-02,-33.97
2009-10-03,-39.35
2009-10-04,-39.67
2009-10-05,-38.84
2009-10-06,-43.77
2009-10-07,-44.16
2009-10-08,-43.32
2009-10-09,-40.06
2009-10-10,-29.35
2009-10-11,-22.86
2009-10-12,-21.75
2009-10-13,-14.96
2009-10-14,-21.26
2009-10-15,-24.72
2009-10-16,-18.7
2009-10-17,-23.03
2009-10-18,-38.36
2009-10-19,-40.82
2009-10-20,-41.42
2009-10-21,-38.61
2009-10-22,-44.6
2009-10-23,-40.07
2009-10-24,-31.8
2009-10-25,-27.94
2009-10-26,-33.85
2009-10-27,-29.36
2009-10-28,-21.69
2009-10-29,-22.38
2009-10-30,-18.98
2009-10-31,-20.81
2009-11-01,-22.99
2009-11-02,-25.37
2009-11-03,-36.65
2009-11-04,-38.44
2009-11-05,-31.4
2009-11-06,-26.06
2009-11-07,-24.94
2009-11-08,-23.34
2009-11-09,-22.95
2009-11-10,-24.76
2009-11-11,-50.11
2009-11-12,-24.51
2009-11-13,-24.75
2009-11-14,-38.6
2009-11-15,-41.82
2009-11-16,-36.69
2009-11-17,-35.34
2009-11-18,-41.69
2009-11-19,-40.83
2009-11-20,-30.4
2009-11-21,-27.96
2009-11-22,-25.94
2009-11-23,-25.71
2009-11-24,-36.83
2009-11-25,-41.85
2009-11-26,-44.11
2009-11-27,-43.62
2009-11-28,-45.04
2009-11-29,-50.83
2009-11-30,-46.48
2009-12-01,-47.58
2009-12-02,-46.23
2009-12-03,-50.97
2009-12-04,-47.1
2009-12-05,-45.41
2009-12-06,-31.25
2009-12-07,-32.84
2009-12-08,-26.93
2009-12-09,-21.04
2009-12-10,-21.33
2009-12-11,-20.45
2009-12-12,-20.35
2009-12-13,-17.08
2009-12-14,-12.96
2009-12-15,-14.89
2009-12-16,-15
2009-12-17,-24.99
2009-12-18,-23.07
2009-12-19,-26.65
2009-12-20,-22.26
2009-12-21,-23.19
2009-12-22,-25.08
2009-12-23,-35.89
2009-12-24,-37.14
2009-12-25,-46.65
2009-12-26,-50.4
2009-12-27,-47.82
2009-12-28,-47.56
2009-12-29,-33.6
2009-12-30,-25.68
2009-12-31,-19.57
2010-01-01,-19.63
2010-01-02,-20.13
2010-01-03,-23.13
2010-01-04,-21.98
2010-01-05,-25.05
2010-01-06,-25.76
2010-01-07,-25.61
2010-01-08,-20.16
2010-01-09,-21.07
2010-01-10,-18.05
2010-01-11,-15.88
2010-01-12,-25.91
2010-01-13,-32.77
2010-01-14,-24.55
2010-01-15,-22.48
2010-01-16,-26.58
2010-01-17,-29.1
2010-01-18,-29.65
2010-01-19,-30.7
2010-01-20,-18.85
2010-01-21,-24.51
2010-01-22,-23.29
2010-01-23,-21.4
2010-01-24,-23.11
2010-01-25,-27.02
2010-01-26,-28.97
2010-01-27,-22.66
2010-01-28,-22.31
2010-01-29,-23.94
2010-01-30,-20.77
2010-01-31,-17.82
2010-02-01,-19.25
2010-02-02,-17.99
2010-02-03,-24.79
2010-02-04,-23.12
2010-02-05,-30.33
2010-02-06,-35.79
2010-02-07,-20.34
2010-02-08,-18.46
2010-02-09,-16.41
2010-02-10,-16.56
2010-02-11,-37.88
2010-02-12,-26.01
2010-02-13,-25.52
2010-02-14,-46.7
2010-02-15,-44.16
2010-02-16,-38.95
2010-02-17,-29.5
2010-02-18,-42.41
2010-02-19,-43.88
2010-02-20,-37.88
2010-02-21,-31.33
2010-02-22,-34.8
2010-02-23,-45.56
2010-02-24,-42.94
2010-02-25,-47.07
2010-02-26,-41.14
2010-02-27,-44.54
2010-02-28,-42.95
2010-03-01,-28.32
2010-03-02,-27.73
2010-03-03,-28.34
2010-03-04,-29.73
2010-03-05,-35.79
2010-03-06,-46.32
2010-03-07,-41
2010-03-08,-26.05
2010-03-09,-21.39
2010-03-10,-22.05
2010-03-11,-22.16
2010-03-12,-28.8
2010-03-13,-27.72
2010-03-14,-24.07
2010-03-15,-26.47
2010-03-16,-28.74
2010-03-17,-30.07
2010-03-18,-26.42
2010-03-19,-24.61
2010-03-20,-26.06
2010-03-21,-18.35
2010-03-22,-29.73
2010-03-23,-21.19
2010-03-24,-28.32
2010-03-25,-30.28
2010-03-26,-28.65
2010-03-27,-23.38
2010-03-28,-18.65
2010-03-29,-23.95
2010-03-30,-31.47
2010-03-31,-22.55
2010-04-01,-34
2010-04-02,-30.44
2010-04-03,-31.04
2010-04-04,-32.13
2010-04-05,-31.38
2010-04-06,-31.76
2010-04-07,-28.37
2010-04-08,-31.97
2010-04-09,-33.41
2010-04-10,-24.52
2010-04-11,-20.89
2010-04-12,-22.22
2010-04-13,-22.25
2010-04-14,-28.71
2010-04-15,-22.57
2010-04-16,-21.01
2010-04-17,-23.81
2010-04-18,-22.77
2010-04-19,-24.21
2010-04-20,-23.36
2010-04-21,-21.6
2010-04-22,-19.93
2010-04-23,-20.35
2010-04-24,-19.68
2010-04-25,-23.59
2010-04-26,-12.44
2010-04-27,-22.49
2010-04-28,-12.86
2010-04-29,-20
2010-04-30,-20.56
2010-05-01,-17.83
2010-05-02,-10.11
2010-05-03,-12.13
2010-05-04,-13.88
2010-05-05,-10.83
2010-05-06,-25.08
2010-05-07,-18.54
2010-05-08,-11.87
2010-05-09,-6.81
2010-05-10,-8.16
2010-05-11,-9.62
2010-05-12,-15.18
2010-05-13,-21.04
2010-05-14,-18.05
2010-05-15,-12.85
2010-05-16,-20.81
2010-05-17,-17.03
2010-05-18,-10.37
2010-05-19,-13.51
2010-05-20,-18.96
2010-05-21,-10.45
2010-05-22,-7.27
2010-05-23,-7.93
2010-05-24,-4.31
2010-05-25,-9.01
2010-05-26,-8.01
2010-05-27,-10.71
2010-05-28,-10.55
2010-05-29,-13.39
2010-05-30,-9.99
2010-05-31,-11.43
2010-06-01,-13.09
2010-06-02,-12.95
2010-06-03,-11.68
2010-06-04,-10.97
2010-06-05,-3.87
2010-06-06,-3.79
2010-06-07,-7.42
2010-06-08,-7.57
2010-06-09,-9.74
2010-06-10,-10.22
2010-06-11,-7.66
2010-06-12,-6.01
2010-06-13,-7.49
2010-06-14,-11.13
2010-06-15,-7.98
2010-06-16,-9.4
2010-06-17,-10.21
2010-06-18,-2.4
2010-06-19,-4.18
2010-06-20,-6.95
2010-06-21,-12.21
2010-06-22,-8.8
2010-06-23,-11.37
2010-06-24,-10.12
2010-06-25,-5.49
2010-06-26,-10.8
2010-06-27,-10.57
2010-06-28,-9.47
2010-06-29,-10.36
2010-06-30,-10.74
2010-07-01,-4.27
2010-07-02,-9.71
2010-07-03,-8.54
2010-07-04,-8.75
2010-07-05,-7.98
2010-07-06,-8.66
2010-07-07,-11.79
2010-07-08,-10.52
2010-07-09,-11.36
2010-07-10,-10.53
2010-07-11,-9.76
2010-07-12,-6.73
2010-07-13,-10.46
2010-07-14,-6.61
2010-07-15,-3.2
2010-07-16,-5.44
2010-07-17,-5.73
2010-07-18,-5.18
2010-07-19,-6.1
2010-07-20,-5.76
2010-07-21,-6.4
2010-07-22,-5.47
2010-07-23,-6.43
2010-07-24,-4.88
2010-07-25,-5.37
2010-07-26,0.33
2010-07-27,-6.66
2010-07-28,-6.81
2010-07-29,-5.58
2010-07-30,-4.15
2010-07-31,-6.07
2010-08-01,-7.38
2010-08-02,-7.05
2010-08-03,-8.63
2010-08-04,-5.81
2010-08-05,-9.37
2010-08-06,-11.84
2010-08-07,-5.18
2010-08-08,-6.37
2010-08-09,-8.46
2010-08-10,-4.71
2010-08-11,-5.68
2010-08-12,-10.48
2010-08-13,-8.83
2010-08-14,-9.98
2010-08-15,-4.52
2010-08-16,-4.52
2010-08-17,-6.1
2010-08-18,-6.72
2010-08-19,-3.47
2010-08-20,-3.26
2010-08-21,-4.64
2010-08-22,-6.46
2010-08-23,-6.1
2010-08-24,-5.72
2010-08-25,-12.74
2010-08-26,-13.88
2010-08-27,-18.94
2010-08-28,-7.34
2010-08-29,-8.69
2010-08-30,-7.6
2010-08-31,-11.76
2010-09-01,-6.16
2010-09-02,-2.47
2010-09-03,-3.93
2010-09-04,-3.89
2010-09-05,-5.38
2010-09-06,-7.64
2010-09-07,-14.66
2010-09-08,-19.96
2010-09-09,-15.04
2010-09-10,-12.11
2010-09-11,-12.85
2010-09-12,-13.76
2010-09-13,-16.23
2010-09-14,-17
2010-09-15,-13.67
2010-09-16,-10.46
2010-09-17,-13.69
2010-09-18,-22.13
2010-09-19,-21.86
2010-09-20,-19.3
2010-09-21,-17.68
2010-09-22,-14.94
2010-09-23,-12.66
2010-09-24,-13.54
2010-09-25,-16.49
2010-09-26,-16.35
2010-09-27,-13.58
2010-09-28,-18.21
2010-09-29,-17.02
2010-09-30,-16.05
2010-10-01,-16.97
2010-10-02,-19.83
2010-10-03,-18.42
2010-10-04,-19.95
2010-10-05,-31.46
2010-10-06,-29.82
2010-10-07,-33
2010-10-08,-35.07
2010-10-09,-15.51
2010-10-10,-5.96
2010-10-11,-5.27
2010-10-12,-11.12
2010-10-13,-14.55
2010-10-14,-15.27
2010-10-15,-18.57
2010-10-16,-21.84
2010-10-17,-26.82
2010-10-18,-31.26
2010-10-19,-33.34
2010-10-20,-33.8
2010-10-21,-20.14
2010-10-22,-23.3
2010-10-23,-28.14
2010-10-24,-38.9
2010-10-25,-30.57
2010-10-26,-30.25
2010-10-27,-31.09
2010-10-28,-43.26
2010-10-29,-42.44
2010-10-30,-32.5
2010-10-31,-36.45
2010-11-01,-38.89
2010-11-02,-32.77
2010-11-03,-32.85
2010-11-04,-32.81
2010-11-05,-33.39
2010-11-06,-31.04
2010-11-07,-32.95
2010-11-08,-35.11
2010-11-09,-39.26
2010-11-10,-36.18
2010-11-11,-38.73
2010-11-12,-37.71
2010-11-13,-32.74
2010-11-14,-35.96
2010-11-15,-36.12
2010-11-16,-40.48
2010-11-17,-39.52
2010-11-18,-40.94
2010-11-19,-36.82
2010-11-20,-34.73
2010-11-21,-18.18
2010-11-22,-17.61
2010-11-23,-19.36
2010-11-24,-18.17
2010-11-25,-22.55
2010-11-26,-20.38
2010-11-27,-15.76
2010-11-28,-13.12
2010-11-29,-14.46
2010-11-30,-12.94
2010-12-01,-23.62
2010-12-02,-29.83
2010-12-03,-19.63
2010-12-04,-18.31
2010-12-05,-23.46
2010-12-06,-26.74
2010-12-07,-25.72
2010-12-08,-18.25
2010-12-09,-16.57
2010-12-10,-26.54
2010-12-11,-23.1
2010-12-12,-19.66
2010-12-13,-14.24
2010-12-14,-22.39
2010-12-15,-37.41
2010-12-16,-28.07
2010-12-17,-33.83
2010-12-18,-27.77
2010-12-19,-27.36
2010-12-20,-31.11
2010-12-21,-38.77
2010-12-22,-43.49
2010-12-23,-42.21
2010-12-24,-36.65
2010-12-25,-35.67
2010-12-26,-30.59
2010-12-27,-26.54
2010-12-28,-31.3
2010-12-29,-38.62
2010-12-30,-27.5
2010-12-31,-24.7
2011-01-01,-21.53
2011-01-02,-22.01
2011-01-03,-25.14
2011-01-04,-16.22
2011-01-05,-20.02
2011-01-06,-26.7
2011-01-07,-31.66
2011-01-08,-31.48
2011-01-09,-31.92
2011-01-10,-33.68
2011-01-11,-44.06
2011-01-12,-46.5
2011-01-13,-51.4
2011-01-14,-47.26
2011-01-15,-51.07
2011-01-16,-47.54
2011-01-17,-47.51
2011-01-18,-40.75
2011-01-19,-34.15
2011-01-20,-39.86
2011-01-21,-42.68
2011-01-22,-35.35
2011-01-23,-29
2011-01-24,-25.08
2011-01-25,-15.69
2011-01-26,-18.02
2011-01-27,-31.63
2011-01-28,-39.14
2011-01-29,-33.52
2011-01-30,-35.1
2011-01-31,-45.84
2011-02-01,-35.74
2011-02-02,-33.8
2011-02-03,-35.39
2011-02-04,-34.24
2011-02-05,-39.96
2011-02-06,-48.11
2011-02-07,-47
2011-02-08,-34.37
2011-02-09,-30.95
2011-02-10,-29.87
2011-02-11,-23.86
2011-02-12,-23.69
2011-02-13,-23.37
2011-02-14,-24.73
2011-02-15,-25.19
2011-02-16,-29.34
2011-02-17,-32.14
2011-02-18,-27.83
2011-02-19,-25.49
2011-02-20,-26.95
2011-02-21,-35.98
2011-02-22,-36.77
2011-02-23,-29.67
2011-02-24,-30.06
2011-02-25,-32.09
2011-02-26,-46.88
2011-02-27,-34.39
2011-02-28,-25.08
2011-03-01,-43.76
2011-03-02,-37.96
2011-03-03,-38.12
2011-03-04,-41.54
2011-03-05,-28.32
2011-03-06,-29.44
2011-03-07,-42.95
2011-03-08,-49.04
2011-03-09,-45.8
2011-03-10,-44.63
2011-03-11,-37.17
2011-03-12,-39.23
2011-03-13,-39.42
2011-03-14,-34.27
2011-03-15,-38.49
2011-03-16,-39.78
2011-03-17,-39.78
2011-03-18,-39.81
2011-03-19,-39.84
2011-03-20,-39.84
2011-03-21,-36.03
2011-03-22,-46.64
2011-03-23,-39.85
2011-03-24,-30.74
2011-03-25,-20
2011-03-26,-19.18
2011-03-27,-20.67
2011-03-28,-26.19
2011-03-29,-24.86
2011-03-30,-30.72
2011-03-31,-24.75
2011-04-01,-23.41
2011-04-02,-29.69
2011-04-03,-32.94
2011-04-04,-35.2
2011-04-05,-26.52
2011-04-06,-26.83
2011-04-07,-27.73
2011-04-08,-36.7
2011-04-09,-18.49
2011-04-10,-20.14
2011-04-11,-25.33
2011-04-12,-25.94
2011-04-13,-29.88
2011-04-14,-25.93
2011-04-15,-27.15
2011-04-16,-29.8
2011-04-17,-30.15
2011-04-18,-32.36
2011-04-19,-30.31
2011-04-20,-35.85
2011-04-21,-38.17
2011-04-22,-27.66
2011-04-23,-26.19
2011-04-24,-26.86
2011-04-25,-24.8
2011-04-26,-26.85
2011-04-27,-20.64
2011-04-28,-19.73
2011-04-29,-21.06
2011-04-30,-24.67
2011-05-01,-20.73
2011-05-02,-25.43
2011-05-03,-22.66
2011-05-04,-20.5
2011-05-05,-23.15
2011-05-06,-16.64
2011-05-07,-18.49
2011-05-08,-15.8
2011-05-09,-11.31
2011-05-10,-12.91
2011-05-11,-16.35
2011-05-12,-14.2
2011-05-13,-15.19
2011-05-14,-15.08
2011-05-15,-15.76
2011-05-16,-16.27
2011-05-17,-19.63
2011-05-18,-10.2
2011-05-19,-7.74
2011-05-20,-23.55
2011-05-21,-22.97
2011-05-22,-24.27
2011-05-23,-22.13
2011-05-24,-19.55
2011-05-25,-21.89
2011-05-26,-18.78
2011-05-27,-20.06
2011-05-28,-21.3
2011-05-29,-19.44
2011-05-30,-21.32
2011-05-31,-20.52
2011-06-01,-15.43
2011-06-02,-16.75
2011-06-03,-19.46
2011-06-04,-19.34
2011-06-05,-19.87
2011-06-06,-15.16
2011-06-07,-12.41
2011-06-08,-9.38
2011-06-09,-12.52
2011-06-10,-10.73
2011-06-11,-7.86
2011-06-12,-5.92
2011-06-13,-1.97
2011-06-14,-3.45
2011-06-15,-2.47
2011-06-16,-8.18
2011-06-17,-10.05
2011-06-18,-11.22
2011-06-19,-10.2
2011-06-20,-13.15
2011-06-21,-9.96
2011-06-22,-11.5
2011-06-23,-2.08
2011-06-24,-8.44
2011-06-25,-7.7
2011-06-26,-8.96
2011-06-27,-9.63
2011-06-28,-10.73
2011-06-29,-11.23
2011-06-30,-9.08
2011-07-01,-9.44
2011-07-02,-8.52
2011-07-03,-8.74
2011-07-04,-8.28
2011-07-05,-2.69
2011-07-06,-8.78
2011-07-07,-2.8
2011-07-08,-8.62
2011-07-09,-5.58
2011-07-10,-6.67
2011-07-11,-4.33
2011-07-12,-5.64
2011-07-13,-7.03
2011-07-14,-8.29
2011-07-15,-8.05
2011-07-16,-9.41
2011-07-17,-10.09
2011-07-18,-10.25
2011-07-19,-12.35
2011-07-20,-4.75
2011-07-21,-4.98
2011-07-22,-5.12
2011-07-23,-5.76
2011-07-24,-6.97
2011-07-25,-6.27
2011-07-26,-7.86
2011-07-27,-6.63
2011-07-28,-5.91
2011-07-29,-9.68
2011-07-30,-4.92
2011-07-31,-6.96
2011-08-01,0.23
2011-08-02,-4.7
2011-08-03,-7.34
2011-08-04,-7.28
2011-08-05,-6.26
2011-08-06,-4.55
2011-08-07,-7.27
2011-08-08,3.46
2011-08-09,-8.53
2011-08-10,-4.9
2011-08-11,-8.56
2011-08-12,-11.46
2011-08-13,-9.04
2011-08-14,-14.06
2011-08-15,-13.09
2011-08-16,-12.13
2011-08-17,-11.92
2011-08-18,-11.63
2011-08-19,-11.91
2011-08-20,-13.36
2011-08-21,-15.52
2011-08-22,-12.59
2011-08-23,-13.68
2011-08-24,-15.65
2011-08-25,-19.21
2011-08-26,-13.1
2011-08-27,-9.19
2011-08-28,-8.31
2011-08-29,-4.08
2011-08-30,-6.26
2011-08-31,-9.38
2011-09-01,-15.97
2011-09-02,-18.33
2011-09-03,-15.62
2011-09-04,-13.17
2011-09-05,-13.98
2011-09-06,-16.19
2011-09-07,-15.81
2011-09-08,-20.07
2011-09-09,-16.21
2011-09-10,-16.43
2011-09-11,-17.11
2011-09-12,-18.68
2011-09-13,-19.34
2011-09-14,-20.03
2011-09-15,-20.17
2011-09-16,-20.71
2011-09-17,-10.15
2011-09-18,-10.59
2011-09-19,-12.27
2011-09-20,-16.23
2011-09-21,-15.47
2011-09-22,-21.35
2011-09-23,-19.24
2011-09-24,-17.74
2011-09-25,-25.91
2011-09-26,-22.45
2011-09-27,-26.31
2011-09-28,-20.81
2011-09-29,-28.64
2011-09-30,-23.74
2011-10-01,-19.77
2011-10-02,-24.21
2011-10-03,-25.85
2011-10-04,-24.65
2011-10-05,-28.91
2011-10-06,-35.37
2011-10-07,-33.84
2011-10-08,-32.63
2011-10-09,-31.2
2011-10-10,-35.63
2011-10-11,-26.89
2011-10-12,-31.9
2011-10-13,-26.83
2011-10-14,-28.83
2011-10-15,-34.26
2011-10-16,-29.12
2011-10-17,-25.66
2011-10-18,-23.7
2011-10-19,-19.76
2011-10-20,-29.16
2011-10-21,-33.24
2011-10-22,-35.31
2011-10-23,-33.2
2011-10-24,-32.29
2011-10-25,NA
2011-10-26,NA
2011-10-27,NA
2011-10-28,NA
2011-10-29,NA
2011-10-30,NA
2011-10-31,NA
2011-11-01,NA
2011-11-02,NA
2011-11-03,NA
2011-11-04,NA
2011-11-05,NA
2011-11-06,NA
2011-11-07,NA
2011-11-08,NA
2011-11-09,NA
2011-11-10,NA
2011-11-11,NA
2011-11-12,NA
2011-11-13,NA
2011-11-14,NA
2011-11-15,NA
2011-11-16,NA
2011-11-17,NA
2011-11-18,NA
2011-11-19,NA
2011-11-20,NA
2011-11-21,NA
2011-11-22,NA
2011-11-23,NA
2011-11-24,NA
2011-11-25,NA
2011-11-26,NA
2011-11-27,NA
2011-11-28,NA
2011-11-29,NA
2011-11-30,NA
2011-12-01,NA
2011-12-02,NA
2011-12-03,NA
2011-12-04,NA
2011-12-05,NA
2011-12-06,NA
2011-12-07,NA
2011-12-08,NA
2011-12-09,NA
2011-12-10,NA
2011-12-11,NA
2011-12-12,NA
2011-12-13,NA
2011-12-14,NA
2011-12-15,NA
2011-12-16,NA
2011-12-17,NA
2011-12-18,NA
2011-12-19,NA
2011-12-20,NA
2011-12-21,NA
2011-12-22,NA
2011-12-23,NA
2011-12-24,NA
2011-12-25,NA
2011-12-26,NA
2011-12-27,NA
2011-12-28,NA
2011-12-29,NA
2011-12-30,NA
2011-12-31,NA
2012-01-01,NA
2012-01-02,NA
2012-01-03,NA
2012-01-04,NA
2012-01-05,NA
2012-01-06,NA
2012-01-07,NA
2012-01-08,NA
2012-01-09,NA
2012-01-10,NA
2012-01-11,NA
2012-01-12,NA
2012-01-13,NA
2012-01-14,NA
2012-01-15,NA
2012-01-16,NA
2012-01-17,NA
2012-01-18,NA
2012-01-19,NA
2012-01-20,NA
2012-01-21,NA
2012-01-22,NA
2012-01-23,NA
2012-01-24,NA
2012-01-25,NA
2012-01-26,NA
2012-01-27,NA
2012-01-28,NA
2012-01-29,NA
2012-01-30,NA
2012-01-31,NA
2012-02-01,NA
2012-02-02,NA
2012-02-03,NA
2012-02-04,NA
2012-02-05,NA
2012-02-06,NA
2012-02-07,NA
2012-02-08,NA
2012-02-09,NA
2012-02-10,NA
2012-02-11,NA
2012-02-12,NA
2012-02-13,NA
2012-02-14,NA
2012-02-15,NA
2012-02-16,-42.92
2012-02-17,-42.97
2012-02-18,NA
2012-02-19,NA
2012-02-20,-49.23
2012-02-21,-49.37
2012-02-22,-41.17
2012-02-23,NA
2012-02-24,NA
2012-02-25,NA
2012-02-26,NA
2012-02-27,NA
2012-02-28,NA
2012-02-29,-38.2
2012-03-01,NA
2012-03-02,NA
2012-03-03,-29.89
2012-03-04,-36.99
2012-03-05,-26
2012-03-06,-27.84
2012-03-07,-24.06
2012-03-08,-26.68
2012-03-09,-34.4
2012-03-10,-32.37
2012-03-11,-35.99
2012-03-12,-48.25
2012-03-13,-27
2012-03-14,-34.75
2012-03-15,-35.19
2012-03-16,-39.7
2012-03-17,-38.95
2012-03-18,-31.19
2012-03-19,-30
2012-03-20,-28.12
2012-03-21,-28.25
2012-03-22,-30.28
2012-03-23,-27.16
2012-03-24,-12.02
2012-03-25,-18.45
2012-03-26,-23.49
2012-03-27,-16.7
2012-03-28,-31.18
2012-03-29,-36.58
2012-03-30,-28.04
2012-03-31,-24.5
2012-04-01,-23.5
2012-04-02,-18.03
2012-04-03,-13.53
2012-04-04,-14.57
2012-04-05,-10.44
2012-04-06,-11.33
2012-04-07,-13.42
2012-04-08,-14.45
2012-04-09,-25.95
2012-04-10,-30.71
2012-04-11,-29.35
2012-04-12,-26.53
2012-04-13,-25.49
2012-04-14,-26.4
2012-04-15,-21.3
2012-04-16,-21.04
2012-04-17,-27.91
2012-04-18,-24.67
2012-04-19,-23.13
2012-04-20,-22.1
2012-04-21,-23.62
2012-04-22,-27.22
2012-04-23,-11.31
2012-04-24,-24.05
2012-04-25,-29.19
2012-04-26,-25.97
2012-04-27,-19.56
2012-04-28,-21.13
2012-04-29,-22.44
2012-04-30,-14.44
2012-05-01,-25.55
2012-05-02,-21.65
2012-05-03,-17.1
2012-05-04,-15.59
2012-05-05,-17.55
2012-05-06,-16.51
2012-05-07,-13.13
2012-05-08,-16.78
2012-05-09,-17.81
2012-05-10,-18.99
2012-05-11,-20.76
2012-05-12,-26.44
2012-05-13,-25.01
2012-05-14,-23.63
2012-05-15,-23.37
2012-05-16,-21.32
2012-05-17,-19.02
2012-05-18,-19.21
2012-05-19,-16.73
2012-05-20,-15.97
2012-05-21,-15.59
2012-05-22,-18.1
2012-05-23,-16.02
2012-05-24,-11.48
2012-05-25,-13.58
2012-05-26,-19.19
2012-05-27,-7.97
2012-05-28,-5.55
2012-05-29,-5.28
2012-05-30,-3.29
2012-05-31,-5.62
2012-06-01,1.04
2012-06-02,-7.28
2012-06-03,-3.56
2012-06-04,-5.21
2012-06-05,-5.3
2012-06-06,-2.99
2012-06-07,-10.52
2012-06-08,-11.3
2012-06-09,-12.3
2012-06-10,-12.05
2012-06-11,-8.83
2012-06-12,-4.81
2012-06-13,-10.78
2012-06-14,-10.97
2012-06-15,-1.13
2012-06-16,-3.29
2012-06-17,-5.18
2012-06-18,-3.35
2012-06-19,-4.25
2012-06-20,-5.02
2012-06-21,-3.4
2012-06-22,-6.58
2012-06-23,-7.69
2012-06-24,-9.26
2012-06-25,-5.67
2012-06-26,-4.44
2012-06-27,-6.18
2012-06-28,-7.7
2012-06-29,-6.88
2012-06-30,-9.3
2012-07-01,-5.04
2012-07-02,-12.39
2012-07-03,-13.86
2012-07-04,-12.68
2012-07-05,-8.46
2012-07-06,-5.06
2012-07-07,-7.71
2012-07-08,-6.87
2012-07-09,-7.31
2012-07-10,-0.95
2012-07-11,3.55
